mic_id,year,stdate,durration,events,involved,fatalmin,fatalmax,fatalmin_pc,fatalmax_pc,full_on_war,mean_democracy,min_democracy,mean_mil_power,min_mil_power,maxdiff_mil_power,mean_pop,total_pop,rivals_rate,major_powers_involved,total_trade,total_trade_pc,mean_dist,min_dist,total_alliances,mean_alliances,min_alliances,total_igos,mean_igos,min_igos
1586,1846,1846-01-01,1,1,2,0,0,0,0,0,-0.4795595607892154,-0.7868717389114525,0.00178251221,3.4534796202531644e-6,0.0027247954203797465,550500,1101000,0,0,0,0,1041.2052862697938,1041.2052862697938,0,0,0,0,0,0
78,1847,1847-07-16,29,3,2,0,0,0,0,0,-0.9427662137708392,-1.0474034719429384,0.0390544569,2.2425919892292156e-6,0.07144393040801077,19608000,39216000,0,1,0,0,766.3098230013538,766.3098230013538,0,0,0,1,1,1
19,1848,1848-03-28,500,49,6,6613,8722,3.299768472316475e-5,4.352121671789549e-5,1,-0.33703313344019625,-1.5807981490831127,0.043180228726000004,1.2614030555555556e-6,0.07603089259694445,20040800,200408000,0.2,5,0,0,713.9104436158068,583.5292904773102,3,0.6,0,4,0.8,0
198,1848,1848-09-01,1,2,3,0,0,0,0,0,-0.3101268096255519,-1.1778254608931056,0.121157395,2.5696970392471885e-6,0.30415823030296074,20192000,80768000,0,2,0,0,1455.9251490455795,1292.9201724510608,0,0,0,2,1,1
375,1848,1848-03-01,466,33,8,806,1279,1.0038610038610038e-5,1.592975463943206e-5,1,-0.5540657997049838,-1.0474034719429384,0.03717853983333333,2.5062290069686413e-6,0.304158293770993,6690833.333333333,80290000,0,3,0,0,551.1499848098309,240.85117792213128,0,0,0,0,0,0
175,1849,1849-04-24,69,5,4,2290,3080,4.5489759837905483e-5,6.118273375578554e-5,1,-0.52145131177899,-1.1778254608931056,0.04171940695,2.1857665555185064e-6,0.13216902423344448,12585250,50341000,0,1,0,0,647.6638966033355,188.72750361658436,0,0,0,2,1,1
231,1849,1849-04-26,30,3,2,0,0,0,0,0,-1.112614466418022,-1.1778254608931056,0.0465914815,2.1997509652509653e-6,0.08976235024903474,18989000,37978000,0,1,0,0,632.4704927970552,632.4704927970552,0,0,0,1,1,1
236,1849,1849-09-16,34,6,6,0,0,0,0,0,-0.976318864244438,-1.5809166583852599,0.126873963,1.3283918721183843e-6,0.3047677116081279,46941250,375530000,1,6,0,0,2026.9335970785717,1604.396434918153,0,0,0,4,1,1
1493,1849,1849-06-01,1,1,2,0,0,0,0,0,-0.09440008793218982,-0.1358413938505654,0.006197127995,3.73504477124183e-6,0.011425501955228758,2180500,4361000,0,0,0,0,7861.448188394881,7861.448188394881,0,0,0,0,0,0
71,1850,1850-01-17,1,1,2,0,0,0,0,0,0.18572212677647956,-0.004780905767511043,0.15286217529999999,1.543827634194831e-6,0.3041697161723658,14265000,28530000,0,1,0,0,2394.3320655027296,2394.3320655027296,0,0,0,1,1,1
154,1850,1850-09-12,49,8,5,0,0,0,0,0,-0.25698370983448665,-0.6018647909918994,0.0473398331,2.2474750659630605e-6,0.12703030252493402,15123833.333333332,90743000,0.3333333333333333,4,0,0,560.2291005063032,299.06245781847986,2,0.6666666666666666,0,2,0.6666666666666666,0
1551,1850,1850-11-01,1,1,2,0,0,0,0,0,0.4260786200882503,0.0389541886791404,0.0405279157,1.1224643566945606e-6,0.0724701015356433,15454500,30909000,0,0,0,0,2013.657229055435,2013.657229055435,0,0,0,0,0,0
1566,1850,1850-06-01,1,3,2,0,0,0,0,0,0.43709867584630574,0.060994300195251254,0.051635026,2.153011394617267e-6,0.07246907098860539,18783000,37566000,0,0,0,0,7082.932035864453,7082.932035864453,0,0,0,0,0,0
1587,1850,1850-09-01,44,3,2,0,0,0,0,0,-0.5308011640265355,-0.7868717389114525,0.004046404635,2.1856224566473987e-6,0.007334398277543353,3829500,7659000,0,0,0,0,1488.5967046901405,1488.5967046901405,0,0,0,0,0,0
1528,1851,1851-05-04,276,9,2,1057,1462,1.2719614921780987e-4,1.7593261131167268e-4,1,-0.22348898590429855,-0.27473058914161874,0.0050495955,2.7520888198757762e-6,0.007437921111180124,4155000,8310000,1,0,0,0,1971.2942509491972,1971.2942509491972,0,0,0,0,0,0
377,1852,1852-04-01,92,2,2,0,0,0,0,0,-1.0671441462162687,-1.5809166583852599,0.08651469249999999,1.23436918430647e-6,0.12766014563081568,36352000,72704000,0,1,0,0,2600.459768580077,2600.459768580077,0,0,0,1,1,1
1506,1852,1852-04-01,192,6,3,0,0,0,0,0,0.28221113169890166,0.18342899597054696,0.001484928625,7.62860824742268e-7,0.0019927300391752575,2004500,8018000,0.5,0,0,0,3072.4666312930112,1889.2413318222098,0,0,0,0,0,0
1755,1852,1852-06-16,1,1,2,0,0,0,0,0,0.4983160237339536,0.18342899597054696,0.03693365345,9.438886837121211e-7,0.07187287011131628,13511500,27023000,0,0,0,0,4486.869135334245,4486.869135334245,0,0,0,0,0,0
57,1853,1853-05-31,910,59,7,103610,127780,2.0951163829972236e-4,2.5838622856807765e-4,1,-1.1204123167800097,-1.5809166583852599,0.12520765437,1.2759711910757319e-6,0.2874307640288089,49453100,494531000,0.8,8,0,0,2064.6051802321977,1585.220499269656,1,0.2,0,5,1,1
121,1853,1853-06-27,1,1,2,0,0,0,0,0,-0.11710021022278905,-1.0474034719429384,0.082996301,2.3666482395703358e-6,0.08724648735176042,31301000,62602000,0,1,0,0,8291.635237551685,8291.635237551685,0,0,0,0,0,0
126,1853,1853-01-01,1,2,3,0,0,0,0,0,-1.4475383617746795,-1.5809166583852599,0.079228783,1.2759711910757319e-6,0.13541411402880893,45208000,180832000,1,2,0,0,1919.896805908024,1604.396434918153,0,0,0,2,1,1
144,1854,1854-07-13,1,1,2,0,0,0,0,0,0.5792985040926709,0.3762251593204702,0.2051447345,1.2151603152794851e-5,0.3360768883968472,27109500,54219000,1,1,0,0,7056.077425270245,7056.077425270245,0,0,0,0,0,0
304,1854,1854-04-20,227,4,2,0,0,0,0,0,-1.3141600651640992,-1.5809166583852599,0.108655153,1.940058640226629e-6,0.13696619994135975,53791500,107583000,1,2,0,0,1585.220499269656,1585.220499269656,1,1,1,1,1,1
1494,1854,1854-12-12,1,1,2,0,0,0,0,0,-0.09440008793218982,-0.1358413938505654,0.00582342329,3.35266320754717e-6,0.010658116336792452,2284500,4569000,0,0,0,0,7861.448188394881,7861.448188394881,0,0,0,0,0,0
1565,1854,1854-03-01,1,2,2,0,0,0,0,0,0.31558661615677214,-0.15119861655132735,0.0490455545,1.6205860805860806e-6,0.07419880841391942,20651500,41303000,0,0,0,0,7082.932035864453,7082.932035864453,0,0,0,0,0,0
1588,1854,1854-12-11,1,1,2,0,0,0,0,0,-0.5308011640265355,-0.7868717389114525,0.00465638457,1.8565655584415584e-6,0.008596134834441558,4037000,8074000,0,0,0,0,1488.5967046901405,1488.5967046901405,0,0,0,0,0,0
2367,1854,1854-01-30,197,11,5,0,0,0,0,0,-0.29540097506910007,-1.5809166583852599,0.08518048828333333,1.1946142583732057e-6,0.33608784538574166,17356000,104136000,0.3333333333333333,2,0,0,1770.3673636997519,818.4794072846165,0,0,0,3,1,1
1550,1855,1855-10-06,3,3,2,0,0,0,0,0,0.3954768239179533,0.008581798971034995,0.041947234199999996,9.974864721485412e-7,0.07599637051352785,17651500,35303000,0,0,0,0,2013.657229055435,2013.657229055435,0,0,0,0,0,0
1564,1855,1855-03-19,1,2,2,0,0,0,0,0,0.31558661615677214,-0.15119861655132735,0.049160513499999996,1.5028718863605761e-6,0.07599586512811364,21120000,42240000,0,0,0,0,7082.932035864453,7082.932035864453,0,0,0,0,0,0
8,1856,1856-07-11,259,7,2,1027,1475,2.993209174900178e-5,4.2989128850805864e-5,1,-0.6023466066505893,-1.5809183726216487,0.15074722035000002,9.198207460317461e-7,0.295698650179254,17155500,34311000,0,1,0,0,4401.513146958771,4401.513146958771,0,0,0,0,0,0
149,1856,1856-11-01,1,2,2,0,0,0,0,0,0.011116808838195713,-0.7721498372215347,0.0265968836,2.979298674351585e-6,0.05168785270132565,9905500,19811000,0,1,0,0,752.3016752361422,752.3016752361422,0,0,0,0,0,0
380,1856,1856-05-01,1,2,2,0,0,0,0,0,0.5792985040926709,0.3762251593204702,0.18705439000000001,1.0556551711827498e-5,0.2956890134482882,28111500,56223000,1,1,0,0,7056.077425270245,7056.077425270245,0,0,0,0,0,0
1522,1856,1856-06-01,1,1,2,0,0,0,0,0,0.5625631278020832,0.3427544067392947,0.0399078829,5.85576935886761e-7,0.07840862442306411,15307000,30614000,0,0,0,0,2719.9792279253566,2719.9792279253566,0,0,0,0,0,0
2236,1857,1857-09-16,114,3,2,0,0,0,0,0,-0.5308011640265355,-0.7868717389114525,0.005500424355,1.6549321582733814e-6,0.010309087067841727,4230500,8461000,0,0,0,0,1488.5967046901405,1488.5967046901405,0,0,0,0,0,0
207,1858,1858-05-01,1,3,2,0,0,0,0,0,0.5792985040926709,0.3762251593204702,0.18649605600000002,1.0199411764705883e-5,0.2895511005882353,29126000,58252000,1,1,0,0,7056.077425270245,7056.077425270245,0,0,0,0,0,0
1743,1858,1858-10-03,1,1,2,0,0,0,0,0,-0.3952734207719302,-0.5533716340472775,0.06915740545,1.7903640592515593e-6,0.13142369963594075,20094000,40188000,0,1,0,0,1455.715834335528,1455.715834335528,0,0,0,1,1,1
115,1859,1859-04-09,77,21,4,14360,18550,1.2303790527109465e-4,1.5893824114058538e-4,1,-0.7855629621879867,-1.0474034719429384,0.07949896949999999,2.188580829718726e-6,0.13871288141917026,29178000,116712000,1,3,0,0,891.6633041632704,749.4380647798484,0,0,0,4,2,2
1580,1859,1859-10-22,188,9,2,4750,6500,2.7107230497061004e-4,3.709410489071506e-4,1,-0.2555493023412353,-0.27221860732786196,0.01471437355,1.3918121976325272e-6,0.02672306418780237,8761500,17523000,0,0,0,0,763.8594097570422,763.8594097570422,0,0,0,0,0,0
112,1860,1860-09-11,19,7,4,750,875,8.568882389232914e-6,9.997029454105066e-6,1,-0.5583721664398662,-0.83812895559874,0.045981790425,1.1964531700589292e-6,0.12207848354682994,21881500,87526000,0,3,0,0,554.4599172575092,524.4454875493527,0,0,0,3,1.5,1
113,1860,1860-09-18,149,4,4,1390,1550,1.4854236128921946e-5,1.6564076258869797e-5,1,-0.6432962927634576,-1.1778254608931056,0.04873500325,1.1964531700589292e-6,0.12207848354682994,23394000,93576000,0,3,0,0,648.4457464632965,584.4743469656656,0,0,0,3,1.5,1
306,1860,1860-09-17,1,1,2,0,0,0,0,0,-0.450643219670966,-0.49407327081879276,0.0753536075,1.1964531700589292e-6,0.12207848354682994,30218500,60437000,0,2,0,0,584.4743469656656,584.4743469656656,0,0,0,2,2,2
1549,1860,1860-03-06,1,3,2,16,16,4.0075140889167186e-7,4.0075140889167186e-7,0,0.39068660841927366,-9.986320263243318e-4,0.0412822573,6.172535187826914e-7,0.07737156074648122,19962500,39925000,0,0,0,0,2013.657229055435,2013.657229055435,0,0,0,0,0,0
1631,1860,1860-12-20,1,3,4,0,0,0,0,0,0.340651488344014,-0.4072131685231392,0.10876559466666666,1.4035629156010229e-6,0.2764442264370844,29244500,175467000,0.6666666666666666,2,0,0,7145.698545354042,7056.077425270245,0,0,0,0,0,0
9024,1860,1860-05-11,1,1,2,0,0,0,0,0,-0.4008001507863177,-1.1778254608931056,0.1460254465,1.6940146547980895e-6,0.2764439359853452,18995000,37990000,0,1,0,0,1618.9301256400984,1618.9301256400984,0,0,0,1,1,1
225,1861,1861-11-08,1,1,2,0,0,0,0,0,0.5792985040926709,0.3762251593204702,0.20140922,8.91735332689122e-6,0.25838031264667316,30663500,61327000,1,1,0,0,7056.077425270245,7056.077425270245,0,0,0,0,0,0
227,1861,1861-03-13,108,7,4,0,0,0,0,0,-0.8292837123525882,-1.5809166583852599,0.11007796950000001,7.437279423000519e-7,0.25838848627205774,52224250,208897000,0.5,3,0,0,4791.26521279667,2101.576813540031,0,0,0,2,1,0
135,1862,1862-04-19,1750,74,2,7928,12052,1.718584032429386e-4,2.612559883809152e-4,1,-0.07675064172077639,-0.1620830824125878,0.0556672196,2.8283480810234543e-6,0.10611679165191898,23065500,46131000,0,1,0,0,9206.496938246786,9206.496938246786,0,0,0,0,0,0
1520,1862,1862-06-19,43,7,2,52,200,1.4468558708959376e-5,5.564830272676683e-5,0,-0.0018527991165146473,-0.18713459420357625,4.7738466e-4,2.538515821501014e-7,7.042178084178498e-4,1797000,3594000,1,0,0,0,732.7065341889629,732.7065341889629,0,0,0,0,0,0
1589,1862,1862-04-01,1,3,2,0,0,0,0,0,-0.5308011640265355,-0.7868717389114525,0.002760261955,1.5908309033613445e-6,0.004761697569096639,4577000,9154000,1,0,0,0,1488.5967046901405,1488.5967046901405,0,0,0,0,0,0
1762,1862,1862-06-17,3,1,2,0,0,0,0,0,0.05074728508942572,-0.27473058914161874,0.1276787742,8.56878987861173e-6,0.2505856912101214,18961500,37923000,0,1,0,0,9289.836963471982,9289.836963471982,0,0,0,0,0,0
3245,1862,1862-06-01,549,5,2,4,20,9.012764327478791e-9,4.506382163739396e-8,0,-0.9563385058157432,-1.5809166583852599,0.1183213645,4.6149758793562426e-7,0.17076056850241209,221907500,443815000,1,1,0,0,6060.3299825218155,6060.3299825218155,0,0,0,0,0,0
13,1863,1863-04-06,520,20,5,39,66,1.64556267695073e-7,2.784798376378159e-7,0,-0.04683572085087245,-0.32147734559941493,0.07960308928750001,7.330734338641927e-7,0.25099072692656615,29625125,237001000,0,2,0,0,10077.219704196737,9203.946970751245,0,0,0,0,0,0
194,1863,1863-10-01,305,20,7,2146,2841,1.8041193778898698e-5,2.3883984867591426e-5,1,-0.11143356131310227,-1.0474034719429384,0.04164668866,1.1871432181345225e-6,0.24339387285678185,11895000,118950000,0,4,0,0,618.9111292312988,356.8655575454516,0,0,0,1,0.2,0
1502,1863,1863-06-01,1,2,2,0,0,0,0,0,0.1342442581587526,0.008581798971034995,0.00101088165,9.453191884057971e-7,0.0016297302808115943,1481000,2962000,1,0,0,0,1689.1159569375143,1689.1159569375143,0,0,0,0,0,0
1519,1863,1863-08-01,128,9,2,180,560,4.942339373970346e-5,1.5376166941241076e-4,1,-0.0018527991165146473,-0.18713459420357625,5.39442845e-4,2.54032755511022e-7,8.25106967244489e-4,1821000,3642000,1,0,0,0,732.7065341889629,732.7065341889629,0,0,0,0,0,0
381,1864,1864-11-01,19,2,2,0,0,0,0,0,-0.43111954204148695,-0.43160953022622583,0.03095998555,2.2344871231696814e-6,0.05672925751287683,10788500,21577000,0,1,0,0,165.14509296828345,165.14509296828345,1,1,1,0,0,0
502,1864,1864-02-12,1,2,2,0,0,0,0,0,-0.43111954204148695,-0.43160953022622583,0.03095998555,2.2344871231696814e-6,0.05672925751287683,10788500,21577000,0,1,0,0,165.14509296828345,165.14509296828345,1,1,1,0,0,0
1482,1864,1864-05-04,716,46,3,6,16,1.6663426555947454e-7,4.4435804149193215e-7,0,-0.027090179380147406,-0.27221860732786196,0.009551744525000001,1.1144095838587644e-6,0.01767342159041614,9001750,36007000,0,0,0,0,10116.172535899732,9520.394544612396,0,0,0,0,0,0
1590,1864,1864-09-22,1995,108,4,58350,83271,0.005097405433738098,0.007274482397134621,1,-0.4486266449876472,-0.7868717389114525,0.002834560525,1.755641949967928e-6,0.005511301458050032,2861750,11447000,1,0,0,0,1264.9009954799672,1041.2052862697938,0,0,0,0,0,0
2014,1864,1864-05-19,1,1,2,0,0,0,0,0,0.23197830365013178,-0.27221860732786196,0.105293608,1.1144095838587644e-6,0.19291156559041614,25361500,50723000,0,0,0,0,7082.932035864453,7082.932035864453,0,0,0,0,0,0
224,1865,1865-11-04,1,3,4,0,0,0,0,0,-0.04001023721658808,-0.19441461058084744,0.07461948659999999,7.226733803490318e-7,0.2564113673266196,28641166.666666664,171847000,0,2,0,0,9438.266251992332,9203.946970751245,0,0,0,0,0,0
1800,1865,1865-05-01,246,4,2,0,0,0,0,0,0.291292560690931,-0.19441461058084744,0.12307169500000001,2.911051288795371e-6,0.1354623089487112,36860500,73721000,1,1,0,0,7298.086174927427,7298.086174927427,0,0,0,1,1,1
261,1866,1866-03-28,121,64,12,19571,23127,6.462659164157025e-5,7.63690759232842e-5,1,-0.40099274789393624,-1.0474034719429384,0.03957566522777778,8.891142956764295e-7,0.06584101688570433,16824000,302832000,0.2222222222222222,11,0,0,427.94123615004116,165.14509296828345,8,0.8888888888888888,0,10,1.1111111111111112,0
1576,1866,1866-10-24,1,1,2,0,0,0,0,0,-0.44679894310003515,-1.5809166583852599,0.011911580350000001,6.784459892727655e-7,0.022641099554010728,17390500,34781000,1,0,0,0,818.4794072846165,818.4794072846165,0,0,0,2,2,2
1600,1866,1866-07-01,1,1,2,0,0,0,0,0,-0.22092646618387404,-0.4958204193816828,0.00154883409,1.6578758044554455e-6,0.0026774694241955446,1445500,2891000,0,0,0,0,1858.6020478021107,1858.6020478021107,0,0,0,0,0,0
1714,1866,1866-03-27,5,1,2,0,0,0,0,0,0.22271736557369812,-0.3315650008153132,0.0593044565,1.2789242177722154e-6,0.09817042507578222,26259000,52518000,0,0,0,0,7082.932035864453,7082.932035864453,0,0,0,1,1,1
2043,1866,1866-11-03,1,1,2,0,0,0,0,0,0.25113457141054535,-0.27473058914161874,0.053755895,1.136125288894295e-6,0.09817056787471111,22379500,44759000,0,0,0,0,7013.125450234887,7013.125450234887,0,0,0,0,0,0
1575,1868,1868-11-19,13,3,2,0,0,0,0,0,-0.44679894310003515,-1.5809166583852599,0.0124921243,7.044157551190725e-7,0.02363314858424488,17493500,34987000,1,0,0,0,818.4794072846165,818.4794072846165,0,0,0,2,2,2
1532,1869,1869-11-01,1,1,2,0,0,0,0,0,0.42670766102634883,0.07641559008998824,0.054175614075,5.838651182432432e-7,0.10800499613488176,19821500,39643000,0,0,0,0,1419.929294838996,1419.929294838996,0,0,0,0,0,0
88,1870,1870-07-06,227,96,5,74209,90865,3.843651751446374e-4,4.7063485075283964e-4,1,-0.03044544633704263,-0.430629553856748,0.0779861492625,9.207224695938981e-7,0.1273972892775304,24133625,193069000,0.25,5,42000000,0.21753880736938608,626.3168237633274,442.79064710785093,0,0,0,3,0.75,0
220,1870,1870-06-01,1,3,4,0,0,0,0,0,0.06692716555483674,-0.33176035324622644,0.16334943033333332,4.923310181312628e-7,0.24163363766898188,191614000,1149684000,0.6666666666666666,2,91000000,0.07915218442632932,9541.633186316674,8149.191838220339,0,0,0,0,0,0
1497,1870,1870-05-01,4,2,2,0,0,0,0,0,-0.11260308234039632,-0.1722473826669784,0.0042456455800000004,2.1705504722222224e-6,0.007811811149527777,2657500,5315000,0,0,0,0,7861.448188394881,7861.448188394881,0,0,0,0,0,0
2117,1870,1870-06-17,2,1,2,0,0,0,0,0,0.33183633991514777,-0.13645698543282134,0.05215332725,5.762261129207383e-7,0.09899903577388708,24557500,49115000,0,0,9000000,0.18324340832739489,2013.657229055435,2013.657229055435,0,0,0,0,0,0
2169,1871,1871-06-29,1,1,2,0,0,0,0,0,0.1817626919738087,-0.004780905767511043,0.128585535,2.9209748964172557e-6,0.13732054902510357,38610000,77220000,1,2,68000000,0.8806008806008806,877.3518429539391,877.3518429539391,0,0,0,3,3,3
2721,1871,1871-07-12,181,1,2,0,0,0,0,0,-0.7442161142863315,-1.5809166583852599,0.050270748,5.847064805986535e-7,0.0803036352935194,60005500,120011000,0,1,0,0,7605.50759743008,7605.50759743008,0,0,0,0,0,0
3247,1871,1871-06-24,191,4,2,2,150,4.607477475194493e-9,3.4556081063958696e-7,0,-0.9563385058157432,-1.5809166583852599,0.11701105,4.4086039515081294e-7,0.15371743913960484,217038500,434077000,1,1,2000000,0.004607477475194493,6060.3299825218155,6060.3299825218155,0,0,0,0,0,0
1503,1872,1872-08-01,1,1,2,0,0,0,0,0,0.2351642320496657,0.2104217467528612,0.00215939445,1.065089202825429e-6,0.0022067170107971748,2312000,4624000,1,0,0,0,2466.6223888303693,2466.6223888303693,0,0,0,0,0,0
1527,1872,1872-03-22,1,1,2,0,0,0,0,0,-0.08966631309344514,-0.27473058914161874,0.0055662453,1.0519441670911868e-6,0.009066472255832908,6031000,12062000,1,0,4000000,0.331619963521804,1971.2942509491972,1971.2942509491972,1,1,1,0,0,0
256,1873,1873-11-08,1,4,2,0,0,0,0,0,0.11869087060567989,-0.1388434181091104,0.1281830085,1.4916167810355583e-6,0.23245390838321897,24103500,48207000,0,1,71000000,1.4728151513265708,1264.8282496113657,1264.8282496113657,0,0,0,3,3,3
1508,1873,1873-04-07,233,4,2,0,0,0,0,0,0.17765234015059933,0.09539796295472845,0.002140495,1.0658715418939019e-6,0.002148797028458106,2013000,4026000,1,0,1000000,0.24838549428713363,1133.6340273502094,1133.6340273502094,0,0,0,0,0,0
1489,1874,1874-08-18,1,3,2,0,0,0,0,0,-0.11963796171681484,-0.33176035324622644,0.09551779099999999,6.46758036069864e-7,0.16829880324196392,194922000,389844000,1,0,7000000,0.017955900308841484,2102.144386564865,2102.144386564865,0,0,0,0,0,0
1526,1874,1874-03-24,1,1,2,0,0,0,0,0,-0.08966631309344514,-0.27473058914161874,0.00587971625,1.0258801254220937e-6,0.009631757119874578,6279500,12559000,1,0,4000000,0.3184966955967832,1971.2942509491972,1971.2942509491972,1,1,1,0,0,0
1545,1875,1875-06-12,1,4,2,2,20,3.657577586364551e-8,3.657577586364551e-7,0,0.3856722352528752,-0.13645698543282134,0.05679369685,6.892905599500416e-7,0.10696400070944005,27340500,54681000,0,0,11000000,0.20116676725005028,2013.657229055435,2013.657229055435,0,0,0,1,1,1
187,1876,1876-10-31,489,28,2,59781,81100,4.758232049475871e-4,6.455104786010491e-4,1,-0.8312725104087361,-1.5809166583852599,0.0730047055,1.2986818646493558e-6,0.10154514131813536,62818500,125637000,1,1,21000000,0.16714821270803984,2235.397176897895,2235.397176897895,0,0,0,5,5,5
1533,1876,1876-01-01,112,12,2,1226,2260,0.001079225352112676,0.00198943661971831,1,0.035464286933614184,-0.1358413938505654,2.84890675e-4,5.338622162162162e-7,2.9575966778378377e-4,568000,1136000,1,0,0,0,176.29634147494843,176.29634147494843,0,0,0,0,0,0
1750,1876,1876-05-24,7,1,2,0,0,0,0,0,0.14729839844412893,-0.08162836243221233,0.1397101005,1.2986818646493558e-6,0.23495593131813533,33718500,67437000,0,1,38000000,0.5634888859231579,2837.0216398672096,2837.0216398672096,0,0,0,4,4,4
3322,1876,1876-05-13,1,3,4,0,0,0,0,0,-0.31552328170612676,-1.5809166583852599,0.06294457716666667,1.2986818646493558e-6,0.10154514131813536,45646000,273876000,0.6666666666666666,3,21000000,0.07667703632300749,1960.1230268264276,1604.396434918153,0,0,0,15,5,5
3323,1876,1876-05-01,1,1,2,0,0,0,0,0,-0.6023457495323948,-1.5809166583852599,0.168251835,1.1110113785557987e-6,0.23495611898862143,62300000,124600000,1,2,162000000,1.3001605136436598,2101.576813540031,2101.576813540031,0,0,0,5,5,5
307,1877,1877-05-06,390,4,2,0,0,0,0,0,-0.6023457495323948,-1.5809166583852599,0.18255644,1.4305056399132319e-6,0.2332188294943601,62888000,125776000,1,2,176000000,1.3993130644956113,2101.576813540031,2101.576813540031,0,0,0,5,5,5
1544,1877,1877-01-29,569,17,2,0,0,0,0,0,0.20922170834532877,-0.562535568632549,0.05532280395,6.11842562531904e-7,0.10465199815743746,28468000,56936000,0,0,11000000,0.19319938176197837,2013.657229055435,2013.657229055435,0,0,0,1,1,1
1635,1877,1877-08-01,1,2,2,0,0,0,0,0,-0.04722037403786484,-0.06255703878735246,0.0359487945,1.0901712017322267e-6,0.04168785482879826,32330000,64660000,1,2,76000000,1.175378905041757,766.3098230013538,766.3098230013538,0,0,0,6,6,6
1510,1878,1878-10-01,15,3,2,0,0,0,0,0,0.2643558618705576,0.09539796295472845,0.00231682755,1.2670400862068965e-6,0.002938265959913793,2250500,4501000,1,0,2000000,0.44434570095534326,1133.6340273502094,1133.6340273502094,0,0,0,0,0,0
1573,1878,1878-01-01,43,5,2,0,0,0,0,0,-0.4316143693589893,-1.5809166583852599,0.0141884101,7.755193408701211e-7,0.02668406948065913,18032000,36064000,1,0,0,0,818.4794072846165,818.4794072846165,0,0,0,3,3,3
1518,1879,1879-02-11,1613,34,3,10897,14731,0.0012613728440791759,0.0017051742099780066,1,0.09269993859501373,-0.4958204193816828,0.0014051740925,8.055012589928058e-7,0.0017906292987410072,2159750,8639000,1,0,0,0,2077.8691728839417,1689.1159569375143,0,0,0,0,0,0
104,1880,1880-03-01,76,3,2,0,0,0,0,0,-0.9563385058157432,-1.5809166583852599,0.13365831,4.4363825845298745e-7,0.16282810636174153,232365000,464730000,1,1,6000000,0.012910722354915758,6060.3299825218155,6060.3299825218155,0,0,0,0,0,0
141,1880,1880-06-07,56,12,8,0,0,0,0,0,-0.7533969349443603,-1.5809166583852599,0.053163954078571427,7.313379130640768e-7,0.21847007866208693,32931500,461041000,0.42857142857142855,6,126000000,0.2732945659930462,1980.0096997256023,818.4794072846165,1,0.14285714285714285,0,32,4.571428571428571,3
1543,1880,1880-02-01,1,1,2,0,0,0,0,0,0.10689701398195856,-0.7671849573592895,0.0656733339,5.844304378040306e-7,0.1254591155695622,30167500,60335000,0,0,15000000,0.2486119167978785,2013.657229055435,2013.657229055435,0,0,0,1,1,1
1763,1880,1880-05-04,3,2,2,0,0,0,0,0,0.5244572199582519,0.3624813397980922,0.11073210535,6.309990757588885e-6,0.2184645000092424,18540000,37080000,0,1,16000000,0.43149946062567424,11143.359934268725,11143.359934268725,0,0,0,2,2,2
228,1881,1881-03-18,45,3,2,0,0,0,0,0,-0.3874656492933487,-1.5809166583852599,0.0664677755,8.798217133430221e-7,0.11053529017828666,31524500,63049000,0,1,34000000,0.5392631128170153,2600.459768580077,2600.459768580077,0,0,0,5,5,5
1637,1881,1881-01-01,1,2,2,0,0,0,0,0,0.8337060427208091,0.6864331001184115,0.17145083,6.1967455773744774e-6,0.21647091325442264,43238000,86476000,1,1,655000000,7.574355890651741,7056.077425270245,7056.077425270245,0,0,0,3,3,3
507,1882,1882-04-01,2,2,2,0,0,0,0,0,0.237112503276168,-0.33176035324622644,0.13607729,4.3237246086752736e-7,0.16051308762753913,204484500,408969000,1,1,18000000,0.04401311590854075,8225.187636083745,8225.187636083745,0,0,0,0,0,0
1531,1882,1882-02-27,1,1,2,0,0,0,0,0,0.5224630266589932,0.0639470679947798,0.06582144801,7.765307371007371e-7,0.1310100234692629,26817500,53635000,0,0,0,0,1419.929294838996,1419.929294838996,0,0,0,1,1,1
1571,1882,1882-08-30,1,3,2,0,0,0,0,0,-0.4172981369173518,-1.5809166583852599,0.0113048052,7.829386869871043e-7,0.020034618061313014,13668500,27337000,1,0,0,0,818.4794072846165,818.4794072846165,0,0,0,3,3,3
2202,1882,1882-08-10,1,2,2,0,0,0,0,0,-0.11963796171681484,-0.33176035324622644,0.090482629,5.489073244048418e-7,0.1605129710926756,204249000,408498000,1,0,8000000,0.019583939211452687,2102.144386564865,2102.144386564865,0,0,0,0,0,0
3725,1882,1882-05-20,119,11,3,830,1141,9.848826447065525e-6,1.3539169850725016e-5,1,0.746209229958487,0.6864331001184115,0.08286869425,7.19482007408714e-7,0.21167551051799258,21068500,84274000,0,2,0,0,3364.4480418003077,3213.6618056991533,0,0,0,4,2,2
202,1883,1883-03-25,736,21,2,3945,5015,9.593381660956031e-6,1.219538885416844e-5,1,0.237112503276168,-0.33176035324622644,0.13691497,4.3644863818127765e-7,0.16295246355136184,205610500,411221000,1,1,16000000,0.03890851877700798,8225.187636083745,8225.187636083745,0,0,0,0,0,0
